-671, -71, 177
-679, -82, 200
-647, -49, 240
-592, -29, 320
-595, -26, 426
-596, -13, 508
-638, -35, 525
-638, -35, 525
-717, -120, 540
-731, -188, 569
-739, -170, 612
-787, -177, 658
-887, -262, 671
-948, -346, 589
-951, -377, 510
-943, -294, 482
-938, -229, 543
-948, -257, 662
-947, -307, 768
-961, -323, 841
-978, -317, 956
-1007, -376, 1127
-1071, -472, 1191
-1120, -613, 1040
-1175, -691, 812
-1085, -566, 727
-992, -492, 735
-1041, -625, 638
-1158, -859, 413
-1195, -911, 158
-1054, -714, 72
-917, -504, 253
-846, -427, 472
-846, -427, 472
-854, -620, 271
-861, -859, -101
-806, -800, -266
-697, -625, -149
-594, -483, 63
-549, -533, 60
-558, -702, -124
-592, -818, -297
-580, -779, -290
-559, -729, -208
-544, -761, -201
-540, -894, -413
-565, -1029, -662
-607, -1094, -792
-628, -1120, -835
-627, -1109, -821
-601, -1072, -780
-575, -1049, -796
-564, -1024, -837
-557, -1029, -864
-524, -1000, -792
-510, -896, -592
-522, -874, -543
-534, -844, -547
-515, -804, -570
-481, -736, -532
-466, -687, -471
-474, -677, -433
-490, -686, -443
-511, -692, -447
-517, -685, -429
-517, -685, -405
-563, -678, -405
-607, -677, -368
-628, -666, -325
-660, -647, -292
-696, -603, -267
-724, -529, -244
-701, -431, -247
-675, -350, -247
-673, -315, -215
-684, -282, -164
-689, -222, -136
-693, -145, -114
-689, -108, -137
-694, -144, -175
-754, -153, -159
-753, -116, -94
-740, -91, -33
-668, -97, 25
-668, -5, 72
-,-,-
-576, -195, -592
-627, -143, -582
-630, -128, -564
-637, -112, -533
-639, -80, -494
-653, -85, -448
-656, -119, -401
-662, -103, -369
-644, -76, -340
-626, -38, -309
-623, -11, -265
-656, -78, -195
-680, -114, -122
-660, -110, -63
-640, -89, -3
-640, -89, -3
-627, -96, 59
-636, -114, 117
-617, -138, 198
-569, -147, 318
-524, -85, 418
-538, -95, 481
-570, -160, 514
-608, -213, 549
-639, -287, 573
-639, -287, 573
-679, -339, 576
-716, -355, 597
-768, -378, 650
-815, -412, 704
-839, -458, 764
-868, -524, 837
-881, -566, 887
-905, -540, 886
-993, -585, 783
-1071, -759, 671
-1075, -844, 616
-1032, -771, 686
-1006, -688, 717
-1012, -760, 597
-1024, -937, 425
-1036, -1022, 339
