970, -1998, -702
903, -1998, -1781
911, -1312, -1997
408, -525, -1997
36, -464, -1997
-261, -526, -1997
-336, -576, -1997
-545, -694, -1858
-843, -700, -1234
-,-,-
-578, -126, -63
-560, -221, -161
-649, -385, -448
-731, -536, -915
-717, -552, -1175
-655, -562, -1322
-545, -621, -1529
-388, -691, -1846
-224, -769, -1997
-110, -837, -1997
145, -1065, -1935
325, -1244, -1793
451, -1444, -1486
495, -1727, -1041
534, -1862, -587
762, -1759, -139
1173, -1475, 391
1707, -1085, 1057
1997, -433, 1736
1997, 120, 1998
1997, 164, 1998
1997, 119, 1998
1997, 400, 1982
1997, 400, 1795
1997, 530, 1795
1997, 284, 1976
1997, -8, 1998
1997, -574, 1872
1974, -1124, 1389
1746, -1810, 783
1314, -1998, -93
1107, -1998, -1424
1038, -1891, -1997
920, -1009, -1997
397, -349, -1997
397, -349, -1997
-197, -657, -1997
-987, -685, -1483
-1153, -550, -891
-1122, -471, -701
-,-,-
-639, -188, -361
-596, -193, -426
-598, -246, -479
-593, -347, -566
-520, -458, -813
-222, -531, -1293
177, -639, -1933
472, -748, -1997
591, -755, -1997
708, -909, -1997
650, -1304, -1997
532, -1873, -1997
557, -1998, -1610
874, -1998, -637
1540, -1998, 322
1990, -1898, 1333
1997, -949, 1991
1997, 29, 1998
1997, 376, 1998
1996, 414, 1998
1997, 699, 1994
1997, 746, 1974
1997, 563, 1998
1997, 563, 1998
1997, 116, 1998
1967, -359, 1996
1698, -891, 1581
1399, -1372, 960
1081, -1941, 327
806, -1998, -452
894, -1998, -1582
1058, -1631, -1997
817, -857, -1997
502, -502, -1997
-80, -668, -1814
-433, -742, -1714
-722, -557, -1365
-769, -395, -993
-827, -294, -789
-,-,-
-191, -644, -1397
-178, -840, -1547
74, -902, -1823
250, -987, -1996
197, -1394, -1997
-108, -1956, -1807
-94, -1998, -1223
443, -1998, -396
1247, -1998, 484
1949, -1478, 1262
1997, -508, 1890
1997, 226, 1998
1997, 633, 1998
1997, 662, 1847
1997, 787, 1673
1997, 846, 1780
1997, 851, 1988
1997, 851, 1988
1997, 557, 1998
1997, 309, 1998
1960, -41, 1720
1780, -409, 1276
1511, -967, 948
1084, -1695, 566
724, -1998, -141
661, -1951, -1095
688, -1551, -1939
576, -1076, -1997
274, -1056, -1997
-178, -1033, -1926
-462, -891, -1990
-807, -660, -1692
-886, -576, -1127
-964, -576, -658
-,-,-
-93, -935, -1561
167, -1011, -1889
297, -1239, -1997
190, -1716, -1983
137, -1998, -1761
371, -1998, -1245
652, -1998, -422
1053, -1853, 263
1612, -1354, 908
1990, -581, 1550
1997, 245, 1974
1997, 733, 1998
1997, 842, 1998
1997, 894, 1998
1997, 1070, 1998
1997, 1226, 1998
1997, 1029, 1966
1997, 793, 1921
1997, 364, 1770
1845, -296, 1580
1622, -864, 1303
1499, -1397, 833
1324, -1824, 90
974, -1998, -925
613, -1998, -1885
294, -1724, -1997
7, -1200, -1997
-207, -792, -1997
-244, -568, -1997
-409, -614, -1988
